,price
10464,1467900.0
10465,524000.0
10466,2446500.0
10467,1154000.0
10468,16671600.0
10469,7131600.0
10470,10500000.0
10471,4748400.0
10472,5010600.0
10473,1102500.0
10474,8400000.0
10475,1824900.0
10476,1037400.0
10477,5460000.0
10478,375900.0
10479,514500.0
10480,1575000.0
10481,4410000.0
10482,638400.0
10483,1902600.0
10484,2853900.0
10485,617400.0
10486,9875200.0
10487,1354500.0
10488,819000.0
10489,575400.0
10490,7875000.0
10491,1995000.0
10492,1572900.0
10493,7233300.0
10494,3864000.0
10495,417900.0
10496,934500.0
10497,2413800.0
10498,5597600.0
10499,9376500.0
10500,1038300.0
10501,4397500.0
10502,2210200.0
10503,2717400.0
10504,2955600.0
10505,2313200.0
10506,388500.0
10507,1599200.0
10508,556500.0
10509,1039500.0
10510,41893200.0
10511,6195000.0
10512,3620400.0
10513,656200.0
10514,4229400.0
10515,997500.0
10516,1939400.0
10517,493500.0
10518,1155000.0
10519,1155000.0
10520,2320500.0
10521,659400.0
10522,6279000.0
10523,1260000.0
10524,554400.0
10525,2252200.0
10526,661500.0
10527,6539800.0
10528,367500.0
10529,702400.0
10530,2572500.0
10531,1365000.0
10532,3339000.0
10533,1898400.0
10534,651000.0
10535,681300.0
10536,1081500.0
10537,1522500.0
10538,974400.0
10539,5010600.0
10540,551200.0
10541,924000.0
10542,787500.0
10543,4725000.0
10544,1877400.0
10545,714000.0
10546,498800.0
10547,3580500.0
10548,775800.0
10549,3322200.0
10550,1995000.0
10551,629000.0
10552,524000.0
10553,5565000.0
10554,8505000.0
10555,3675000.0
10556,5273100.0
10557,2467500.0
10558,1180200.0
10559,462000.0
10560,5964000.0
10561,3600400.0
10562,1291500.0
10563,3361000.0
10564,798000.0
10565,2625000.0
10566,5821200.0
10567,6825000.0
10568,1344000.0
10569,974400.0
10570,22890000.0
10571,1675100.0
10572,2828700.0
10573,1291500.0
10574,908200.0
10575,819000.0
10576,761200.0
10577,378000.0
10578,2520300.0
10579,8742300.0
10580,525000.0
10581,1298800.0
10582,4074000.0
10583,8702400.0
10584,491400.0
10585,1291500.0
10586,8998500.0
10587,798000.0
10588,651000.0
10589,1050000.0
10590,2466400.0
10591,3021900.0
10592,1458300.0
10593,3024000.0
10594,441000.0
10595,840000.0
10596,1152900.0
10597,2184000.0
10598,1155000.0
10599,1782500.0
10600,3339000.0
10601,1627500.0
10602,1272600.0
10603,3415600.0
10604,1719900.0
10605,2625000.0
10606,6037500.0
10607,5775000.0
10608,3783200.0
10609,1649800.0
10610,1806000.0
10611,803200.0
10612,6720000.0
10613,367500.0
10614,3129000.0
10615,6825000.0
10616,1627500.0
10617,3150000.0
10618,840000.0
10619,449400.0
10620,1921500.0
10621,1732500.0
10622,498800.0
10623,1016400.0
10624,1837500.0
10625,576100.0
10626,2337300.0
10627,378000.0
10628,2828700.0
10629,1898400.0
10630,564900.0
10631,362200.0
10632,354900.0
10633,472500.0
10634,5512500.0
10635,2509500.0
10636,1209600.0
10637,2072700.0
10638,5460000.0
10639,1851200.0
10640,7980000.0
10641,23100000.0
10642,525000.0
10643,603800.0
10644,609000.0
10645,6489000.0
10646,1701000.0
10647,430500.0
10648,472500.0
10649,1519200.0
10650,1730400.0
10651,693000.0
10652,3074400.0
10653,564900.0
10654,651000.0
10655,2310000.0
10656,2718300.0
10657,354900.0
10658,5859000.0
10659,1417500.0
10660,9345000.0
10661,493500.0
10662,4521300.0
10663,1991800.0
10664,1575000.0
10665,740200.0
10666,5355000.0
10667,2324700.0
10668,470400.0
10669,3348300.0
10670,966000.0
10671,409500.0
10672,399000.0
10673,2058000.0
10674,1470000.0
10675,498800.0
10676,1142400.0
10677,399000.0
10678,2073800.0
10679,512400.0
10680,1837500.0
10681,661500.0
10682,3840900.0
10683,1080400.0
10684,3851400.0
10685,5250000.0
10686,4074000.0
10687,803200.0
10688,987000.0
10689,1470000.0
10690,913500.0
10691,2100000.0
10692,1684200.0
10693,1816500.0
10694,425200.0
10695,493500.0
10696,1566600.0
10697,1344000.0
10698,1155000.0
10699,1702000.0
10700,1562400.0
10701,735000.0
10702,680400.0
10703,787500.0
10704,3263400.0
10705,2127300.0
10706,1470000.0
10707,2310000.0
10708,3045000.0
10709,1323000.0
10710,462000.0
10711,3906000.0
10712,1008000.0
10713,577500.0
10714,9870000.0
10715,6090000.0
10716,777000.0
10717,501900.0
10718,1207500.0
10719,1029900.0
10720,512400.0
10721,399000.0
10722,1362900.0
10723,1457400.0
10724,504000.0
10725,1050000.0
10726,1416300.0
10727,2782500.0
10728,701400.0
10729,997500.0
10730,4832500.0
10731,3094700.0
10732,3194100.0
10733,840000.0
10734,787500.0
10735,819000.0
10736,1150500.0
10737,614200.0
10738,1565600.0
10739,745500.0
10740,913500.0
10741,367500.0
10742,3655000.0
10743,16800000.0
10744,3003000.0
10745,483000.0
10746,630000.0
10747,1816500.0
10748,908200.0
10749,892500.0
10750,3444000.0
10751,504000.0
10752,12715500.0
10753,3779000.0
10754,995400.0
10755,1343000.0
10756,682500.0
10757,4305000.0
10758,2205000.0
10759,4399500.0
10760,1926800.0
10761,2097900.0
10762,1723000.0
10763,1284200.0
10764,26250000.0
10765,16275000.0
10766,1260000.0
10767,3727500.0
10768,892500.0
10769,840000.0
10770,617400.0
10771,3675000.0
10772,525000.0
10773,9450000.0
10774,3675000.0
10775,1365000.0
10776,1890000.0
10777,680400.0
10778,398000.0
10779,1575000.0
10780,26775000.0
10781,1942500.0
10782,378000.0
10783,428400.0
10784,10395000.0
10785,419000.0
10786,472500.0
10787,450300.0
10788,567000.0
10789,3528000.0
10790,3788400.0
10791,1822800.0
10792,2097900.0
10793,1701000.0
10794,4711400.0
10795,1719900.0
10796,3768300.0
10797,504000.0
10798,2110500.0
10799,5985000.0
10800,8998500.0
10801,16275000.0
10802,2335200.0
10803,346500.0
10804,3937600.0
10805,3244500.0
10806,7560000.0
10807,1849000.0
10808,13524000.0
10809,1900500.0
10810,5258400.0
10811,1050000.0
10812,3937500.0
10813,1890000.0
10814,619500.0
10815,652000.0
10816,556500.0
10817,1794400.0
10818,1462600.0
10819,4786300.0
10820,2952600.0
10821,4074000.0
10822,1680000.0
10823,5792800.0
10824,1323000.0
10825,1858400.0
10826,5386500.0
10827,1543500.0
10828,3306300.0
10829,787500.0
10830,3675000.0
10831,2247000.0
10832,1690500.0
10833,414800.0
10834,1344000.0
10835,585900.0
10836,1732500.0
10837,564900.0
10838,2100000.0
10839,651000.0
10840,787500.0
10841,420000.0
10842,1431200.0
10843,546000.0
10844,367500.0
10845,2651200.0
10846,1168600.0
10847,2122000.0
10848,1194900.0
10849,522900.0
10850,1155000.0
10851,5553100.0
10852,735000.0
10853,6303200.0
10854,897800.0
10855,787500.0
10856,3116500.0
10857,693000.0
10858,1728300.0
10859,1378800.0
10860,976500.0
10861,974400.0
10862,1756600.0
10863,724500.0
10864,1797600.0
10865,2596600.0
10866,735000.0
10867,1840200.0
10868,2068500.0
10869,945000.0
10870,4147000.0
10871,4389000.0
10872,1312500.0
10873,887200.0
10874,7603100.0
10875,1356500.0
10876,554400.0
10877,687800.0
10878,735000.0
10879,1837500.0
10880,2520000.0
10881,2729000.0
10882,2929500.0
10883,22887000.0
10884,2192400.0
10885,1289400.0
10886,2368900.0
10887,974400.0
10888,1669500.0
10889,4342800.0
10890,1761900.0
10891,2592300.0
10892,861000.0
10893,3990000.0
10894,1829000.0
10895,480900.0
10896,2887500.0
10897,1417500.0
10898,1954000.0
10899,2625000.0
10900,819000.0
10901,798000.0
10902,984900.0
10903,1942500.0
10904,2940000.0
10905,1155000.0
10906,1659000.0
10907,3788400.0
10908,701400.0
10909,1627500.0
10910,346500.0
10911,1822800.0
10912,1197000.0
10913,3990000.0
10914,3049200.0
10915,1260000.0
10916,723300.0
10917,924000.0
10918,4620000.0
10919,944000.0
10920,1155000.0
10921,2884200.0
10922,971200.0
10923,1037400.0
10924,2940000.0
10925,1379700.0
10926,5124000.0
10927,420000.0
10928,945000.0
10929,4305000.0
10930,10374000.0
10931,1545600.0
10932,577500.0
10933,1790200.0
10934,2089500.0
10935,997500.0
10936,890400.0
10937,4756500.0
10938,456800.0
10939,333900.0
10940,2119300.0
10941,619500.0
10942,753900.0
10943,4103400.0
10944,1785000.0
10945,5681600.0
10946,588000.0
10947,2478000.0
10948,1386000.0
10949,1417500.0
10950,1627500.0
10951,976500.0
10952,551200.0
10953,1752600.0
10954,12075000.0
10955,1417500.0
10956,690900.0
10957,3675000.0
10958,753900.0
10959,1344000.0
10960,5258400.0
10961,7339500.0
10962,3234000.0
10963,522900.0
10964,1440600.0
10965,2730000.0
10966,8715000.0
10967,1310800.0
10968,775800.0
10969,1260000.0
10970,2212600.0
10971,4305000.0
10972,1554000.0
10973,787500.0
10974,8295000.0
10975,635200.0
10976,651000.0
10977,2244900.0
10978,2100000.0
10979,544800.0
10980,1228500.0
10981,2568200.0
10982,1388300.0
10983,4200000.0
10984,6153000.0
10985,827400.0
10986,963900.0
10987,687800.0
10988,735000.0
10989,892500.0
10990,451500.0
10991,2972600.0
10992,4389000.0
10993,1653800.0
10994,409500.0
10995,1029000.0
10996,2016000.0
10997,2139900.0
10998,1207500.0
10999,1008000.0
11000,2633700.0
11001,1816500.0
11002,1554000.0
11003,817800.0
11004,2717400.0
11005,3681300.0
11006,924000.0
11007,2073800.0
11008,643600.0
11009,687800.0
11010,441000.0
11011,533400.0
11012,554400.0
11013,1806000.0
11014,2283800.0
11015,1781800.0
11016,1260000.0
11017,618300.0
11018,565800.0
11019,871500.0
11020,378000.0
11021,9376500.0
11022,1050000.0
11023,565800.0
11024,472500.0
11025,787500.0
11026,1561400.0
11027,1575000.0
11028,3129000.0
11029,1207500.0
11030,8872500.0
11031,16275000.0
11032,388500.0
11033,512400.0
11034,903000.0
11035,2304800.0
11036,12903300.0
11037,22890000.0
11038,504000.0
11039,2116800.0
11040,2947200.0
11041,879900.0
11042,840000.0
11043,981800.0
11044,22890000.0
11045,1562400.0
11046,2702500.0
11047,22890000.0
11048,1921500.0
11049,5460000.0
11050,472500.0
11051,493500.0
11052,1879500.0
11053,900900.0
11054,2257500.0
11055,1831200.0
11056,2877000.0
11057,1063600.0
11058,924000.0
11059,1989800.0
11060,1365000.0
11061,10475600.0
11062,630000.0
11063,3097500.0
11064,6090000.0
11065,375900.0
11066,5010600.0
11067,3255000.0
11068,17831100.0
11069,1429000.0
11070,365400.0
11071,5859000.0
11072,1575000.0
11073,372800.0
11074,4082400.0
11075,1458300.0
11076,513300.0
11077,2297400.0
11078,2079000.0
11079,1310400.0
11080,7140000.0
11081,2054800.0
11082,3234000.0
11083,420000.0
11084,420000.0
11085,13125000.0
11086,483000.0
11087,7980000.0
11088,1701000.0
11089,399000.0
11090,2246200.0
11091,1008000.0
11092,4410000.0
11093,3439800.0
11094,1892300.0
11095,1102500.0
11096,3771600.0
11097,1364500.0
11098,3465000.0
11099,3675000.0
11100,1554000.0
11101,2572500.0
11102,924000.0
11103,404200.0
11104,2400300.0
11105,1355600.0
11106,682500.0
11107,1227300.0
11108,1310800.0
11109,1748100.0
11110,785400.0
11111,407400.0
11112,1312500.0
11113,1931000.0
11114,1488900.0
11115,2798100.0
11116,3024000.0
11117,1417500.0
11118,3244500.0
11119,4467800.0
11120,682500.0
11121,1890000.0
11122,819000.0
11123,3990000.0
11124,556500.0
11125,357000.0
11126,7757400.0
11127,22890000.0
11128,1778700.0
11129,997500.0
11130,512400.0
11131,3347400.0
11132,2929500.0
11133,12264000.0
11134,627900.0
11135,1458400.0
11136,2822400.0
11137,2736300.0
11138,1008000.0
11139,1417500.0
11140,3045000.0
11141,2079000.0
11142,1260000.0
11143,378000.0
11144,2814000.0
11145,4820600.0
11146,7131600.0
11147,2676400.0
11148,1281000.0
11149,407400.0
11150,681300.0
11151,5460000.0
11152,367500.0
11153,503800.0
11154,1102500.0
11155,5754000.0
11156,7140000.0
11157,2484300.0
11158,1152900.0
11159,1620200.0
11160,1197000.0
11161,9450000.0
11162,892500.0
11163,524000.0
11164,3622500.0
11165,2426600.0
11166,661500.0
11167,3329600.0
11168,386400.0
11169,1764000.0
11170,5040000.0
11171,682500.0
11172,2095200.0
11173,840000.0
11174,1155000.0
11175,974400.0
11176,1495200.0
11177,850500.0
11178,4305000.0
11179,2889600.0
11180,1260000.0
11181,5909400.0
11182,1071000.0
11183,4321600.0
11184,513300.0
11185,661500.0
11186,1669500.0
11187,5028300.0
11188,1186500.0
11189,386400.0
11190,1522500.0
11191,575400.0
11192,714000.0
11193,22890000.0
11194,858900.0
11195,5040000.0
11196,722400.0
11197,2958500.0
11198,913500.0
11199,1880600.0
11200,4914000.0
11201,1575000.0
11202,640500.0
11203,2184000.0
11204,2163000.0
11205,619500.0
11206,533400.0
11207,4657800.0
11208,3891300.0
11209,8998500.0
11210,1459500.0
11211,577500.0
11212,771800.0
11213,2937900.0
11214,3961000.0
11215,8059800.0
11216,701400.0
11217,2068500.0
11218,997500.0
11219,1080200.0
11220,775800.0
11221,3116400.0
11222,597400.0
11223,1533000.0
11224,829500.0
11225,3654000.0
11226,2678600.0
11227,1302000.0
11228,514500.0
11229,824200.0
11230,887200.0
11231,1795500.0
11232,2100000.0
11233,2071600.0
11234,417900.0
11235,609000.0
11236,1627500.0
11237,472500.0
11238,924000.0
11239,2709000.0
11240,1049000.0
11241,806400.0
11242,3161700.0
11243,766500.0
11244,2107200.0
11245,2581000.0
11246,483000.0
11247,617400.0
11248,10391800.0
11249,1496200.0
11250,913500.0
11251,577500.0
11252,3009300.0
11253,1032200.0
11254,462000.0
11255,2866500.0
11256,819000.0
11257,6708300.0
11258,5034100.0
11259,2940000.0
11260,4515000.0
11261,567000.0
11262,1360800.0
11263,1260000.0
11264,4040400.0
11265,808500.0
11266,4725000.0
11267,651000.0
11268,459900.0
11269,1549800.0
11270,2625000.0
11271,932400.0
11272,5754000.0
11273,735000.0
11274,1851200.0
11275,2100000.0
11276,4725000.0
11277,690900.0
11278,2709000.0
11279,2121000.0
11280,1813400.0
11281,2139900.0
11282,1365000.0
11283,1596000.0
11284,4725000.0
11285,640500.0
11286,459900.0
11287,556500.0
11288,5024200.0
11289,5491500.0
11290,4294500.0
11291,1390200.0
11292,4074000.0
11293,3150000.0
11294,4239900.0
11295,500800.0
11296,2908700.0
11297,1890000.0
11298,2912700.0
11299,7350000.0
11300,1433200.0
11301,1926800.0
11302,2517900.0
11303,839000.0
11304,554400.0
11305,409500.0
11306,2625000.0
11307,1470000.0
11308,911400.0
11309,407400.0
11310,1967700.0
11311,782200.0
11312,493500.0
11313,1561400.0
11314,1457400.0
11315,1491000.0
11316,3224300.0
11317,934500.0
11318,3570000.0
11319,1438400.0
11320,31500000.0
11321,974400.0
11322,1394300.0
11323,7988400.0
11324,913500.0
11325,12075000.0
11326,2058400.0
11327,1260000.0
11328,1785000.0
11329,2927400.0
11330,8998500.0
11331,701400.0
11332,892500.0
11333,1772300.0
11334,7422300.0
11335,6594000.0
11336,753900.0
11337,1575000.0
11338,766500.0
11339,5278400.0
11340,22890000.0
11341,798000.0
11342,12085500.0
11343,4197900.0
11344,1732500.0
11345,2918000.0
11346,598500.0
11347,1312500.0
11348,1260000.0
11349,22050000.0
11350,1995000.0
11351,609000.0
11352,1050000.0
11353,1575000.0
11354,777000.0
11355,1632800.0
11356,1365000.0
11357,2278500.0
11358,2684600.0
11359,5964000.0
11360,19740000.0
11361,619500.0
11362,3198300.0
11363,2878200.0
11364,1840200.0
11365,428400.0
11366,7245000.0
11367,6510000.0
11368,3570000.0
11369,1134000.0
11370,465200.0
11371,4307800.0
11372,2363600.0
11373,1344000.0
11374,1567600.0
11375,8997400.0
11376,1259000.0
11377,525000.0
11378,4042500.0
11379,367500.0
11380,2478000.0
11381,1890000.0
11382,651000.0
11383,1239000.0
11384,774900.0
11385,7233300.0
11386,2604000.0
11387,5145000.0
11388,1739800.0
11389,939800.0
11390,985800.0
11391,627900.0
11392,1575000.0
11393,1457400.0
11394,703500.0
11395,630000.0
11396,2154600.0
11397,4620000.0
11398,2289000.0
11399,1260000.0
11400,16275000.0
11401,367500.0
11402,693000.0
11403,2698500.0
11404,1545600.0
11405,1459500.0
11406,1029000.0
11407,2587500.0
11408,1491000.0
11409,1953000.0
11410,815800.0
11411,1134000.0
11412,2705600.0
11413,522900.0
11414,735000.0
11415,3189900.0
11416,861000.0
11417,2047500.0
11418,1039500.0
11419,997500.0
11420,5124000.0
11421,722400.0
11422,796800.0
11423,2782500.0
11424,1207500.0
11425,2710000.0
11426,551200.0
11427,1566600.0
11428,598500.0
11429,1994000.0
11430,3042900.0
11431,29400000.0
11432,609000.0
11433,2310000.0
11434,2310000.0
11435,756000.0
11436,2516800.0
11437,680400.0
11438,9834300.0
11439,1575000.0
11440,764400.0
11441,8305500.0
11442,988000.0
11443,4389000.0
11444,4725000.0
11445,2730000.0
11446,441000.0
11447,1522500.0
11448,4410000.0
11449,1816500.0
11450,992200.0
11451,14490000.0
11452,555400.0
11453,588000.0
11454,2278500.0
11455,669900.0
11456,399000.0
11457,1449000.0
11458,459900.0
11459,1449000.0
11460,1655800.0
11461,519800.0
11462,8715000.0
11463,16273800.0
11464,16275000.0
11465,7665000.0
11466,1449000.0
11467,2717400.0
11468,1934100.0
11469,1890000.0
11470,619600.0
11471,714000.0
11472,8059800.0
11473,669900.0
11474,1365000.0
11475,2637100.0
11476,420000.0
11477,3780000.0
11478,723300.0
11479,1732500.0
11480,2078000.0
11481,1764000.0
11482,1449000.0
11483,546000.0
11484,598500.0
11485,585900.0
11486,3675000.0
11487,1194900.0
11488,900900.0
11489,3202500.0
11490,4667200.0
11491,1439600.0
11492,890400.0
11493,1344000.0
11494,803200.0
11495,2100000.0
11496,6513300.0
11497,734000.0
11498,5775000.0
11499,2289000.0
11500,1438500.0
11501,4725000.0
11502,357000.0
11503,1404900.0
11504,900900.0
11505,6763000.0
11506,2363600.0
11507,2598800.0
11508,8505000.0
11509,913500.0
11510,997500.0
11511,6279000.0
11512,723300.0
11513,2545300.0
11514,1567600.0
11515,734000.0
11516,1838600.0
11517,1365000.0
11518,4830000.0
11519,1627500.0
11520,629000.0
11521,7233300.0
11522,357000.0
11523,1877300.0
11524,1207500.0
11525,1047900.0
11526,1194900.0
11527,1365000.0
11528,346500.0
11529,1890000.0
11530,1974000.0
11531,1575000.0
11532,596400.0
11533,2676400.0
11534,3491200.0
11535,714000.0
11536,1680000.0
11537,3305400.0
11538,378000.0
11539,879900.0
11540,3092200.0
11541,6268500.0
11542,787500.0
11543,8379000.0
11544,2262800.0
11545,1310800.0
11546,7329000.0
11547,513300.0
11548,1851200.0
11549,2205000.0
11550,9849000.0
11551,3674000.0
11552,2205000.0
11553,648900.0
11554,22890000.0
11555,1458300.0
11556,11340000.0
11557,924000.0
11558,1222200.0
11559,3969000.0
11560,1365000.0
11561,1260000.0
11562,624800.0
11563,1374900.0
11564,629000.0
11565,1878400.0
11566,4252600.0
11567,2958900.0
11568,2391000.0
11569,2080000.0
11570,1299900.0
11571,4074000.0
11572,911400.0
11573,8998500.0
11574,1868000.0
11575,2737400.0
11576,2094800.0
11577,1702000.0
11578,2186100.0
11579,892500.0
11580,819000.0
11581,4200000.0
11582,8998500.0
11583,3885000.0
11584,2958900.0
11585,4410000.0
11586,2664900.0
11587,945000.0
11588,2462200.0
11589,6211800.0
11590,892500.0
11591,336000.0
11592,932400.0
11593,1739800.0
11594,1667400.0
11595,1050000.0
11596,3696000.0
11597,2415000.0
11598,1418600.0
11599,1459500.0
11600,556500.0
11601,1830200.0
11602,12915000.0
11603,7513800.0
11604,787500.0
11605,619500.0
11606,2323600.0
11607,4305000.0
11608,682500.0
11609,671000.0
11610,2940000.0
11611,1669500.0
11612,17745000.0
11613,4271100.0
11614,630000.0
11615,26827500.0
11616,6150900.0
11617,525000.0
11618,618300.0
11619,1438500.0
11620,701400.0
11621,2791200.0
11622,7297500.0
11623,414800.0
11624,1457400.0
11625,2205000.0
11626,1375500.0
11627,315000.0
11628,9181200.0
11629,966000.0
11630,1734600.0
11631,629000.0
11632,8400000.0
11633,1416300.0
11634,5400400.0
11635,577500.0
11636,1904700.0
11637,512400.0
11638,325500.0
11639,785400.0
11640,9825900.0
11641,724500.0
11642,1184400.0
11643,1575000.0
11644,735000.0
11645,1333500.0
11646,1675100.0
11647,3704400.0
11648,630000.0
11649,7560000.0
11650,1247400.0
11651,4503300.0
11652,1520400.0
11653,2507400.0
11654,1983700.0
11655,734000.0
11656,2494800.0
11657,783200.0
11658,535500.0
11659,829500.0
11660,4095000.0
11661,13125000.0
11662,446200.0
11663,1766100.0
11664,1239000.0
11665,3281200.0
11666,714000.0
11667,2034900.0
11668,1744000.0
11669,1461600.0
11670,8059800.0
11671,7560000.0
11672,357000.0
11673,4620000.0
11674,1640900.0
11675,5040000.0
11676,2079000.0
11677,1781800.0
11678,798000.0
11679,3307500.0
11680,1890000.0
11681,3139500.0
11682,1996600.0
11683,1449000.0
11684,4058900.0
11685,25407100.0
11686,1971900.0
11687,735000.0
11688,819000.0
11689,1703100.0
11690,1498500.0
11691,556500.0
11692,504000.0
11693,577500.0
11694,3009300.0
11695,2278500.0
11696,2278500.0
11697,1604100.0
11698,1659000.0
11699,577500.0
11700,1908900.0
11701,1770300.0
11702,12568500.0
11703,2782500.0
11704,2494800.0
11705,4179000.0
11706,1815400.0
11707,8998500.0
11708,617400.0
11709,4115800.0
11710,1312500.0
11711,4011000.0
11712,4725000.0
11713,1202200.0
11714,997500.0
11715,3453300.0
11716,1470000.0
11717,5250000.0
11718,577500.0
11719,1050000.0
11720,2730000.0
11721,2166200.0
11722,1449000.0
11723,1802500.0
11724,2786700.0
11725,471300.0
11726,735000.0
11727,3559500.0
11728,3024000.0
11729,714000.0
11730,1155000.0
11731,498800.0
11732,8702400.0
11733,367500.0
11734,1254800.0
11735,2950500.0
11736,1417500.0
11737,2079000.0
11738,2337300.0
11739,609000.0
11740,3748500.0
11741,1401600.0
11742,4305000.0
11743,701400.0
11744,3759000.0
11745,3788400.0
11746,2853900.0
11747,787500.0
11748,803200.0
11749,1302000.0
11750,450300.0
11751,3150000.0
11752,1194900.0
11753,419000.0
11754,6998200.0
11755,5250000.0
11756,8059800.0
11757,357000.0
11758,2739400.0
11759,2625000.0
11760,514500.0
11761,2730000.0
11762,6606600.0
11763,1612300.0
11764,735000.0
11765,2884200.0
11766,609000.0
11767,1785000.0
11768,1554000.0
11769,2297400.0
11770,771800.0
11771,1563300.0
11772,609000.0
11773,1365000.0
11774,17481400.0
11775,687800.0
11776,1365000.0
11777,6510000.0
11778,3150000.0
11779,3254000.0
11780,12589500.0
11781,659400.0
11782,1291500.0
11783,2568200.0
11784,693000.0
11785,4774200.0
11786,1449000.0
11787,480900.0
11788,1778100.0
11789,1405800.0
11790,525000.0
11791,2446500.0
11792,974400.0
11793,1827000.0
11794,1194900.0
11795,648900.0
11796,1469800.0
11797,1680000.0
11798,1260000.0
11799,603800.0
11800,837900.0
11801,3040800.0
11802,619500.0
11803,2924200.0
11804,753900.0
11805,3045000.0
11806,2516800.0
11807,714000.0
11808,1583400.0
11809,3084900.0
11810,3466000.0
11811,5664800.0
11812,8316000.0
11813,1838600.0
11814,840000.0
11815,1878400.0
11816,1575000.0
11817,1781800.0
11818,2106300.0
11819,1451100.0
11820,796800.0
11821,640500.0
11822,2467500.0
11823,512400.0
11824,1785000.0
11825,567000.0
11826,1050000.0
11827,596400.0
11828,2929500.0
11829,6037500.0
11830,512400.0
11831,798000.0
11832,4589600.0
11833,493500.0
11834,6080600.0
11835,2709000.0
11836,420000.0
11837,2194500.0
11838,1470000.0
11839,2543100.0
11840,766500.0
11841,1763000.0
11842,5555600.0
11843,834800.0
11844,462000.0
11845,735000.0
11846,3045000.0
11847,3990000.0
11848,1659000.0
11849,1232700.0
11850,827400.0
11851,480900.0
11852,1995000.0
11853,2664900.0
11854,1260000.0
11855,9849000.0
11856,619500.0
11857,1605400.0
11858,387200.0
11859,1575000.0
11860,16275000.0
11861,3604500.0
11862,724500.0
11863,1155000.0
11864,669900.0
11865,4294500.0
11866,3561600.0
11867,3255000.0
11868,945000.0
11869,3305400.0
11870,756000.0
11871,1037400.0
11872,984900.0
11873,441000.0
11874,567000.0
11875,609000.0
11876,2520000.0
11877,659400.0
11878,1837500.0
11879,483000.0
11880,522900.0
11881,774900.0
11882,806400.0
11883,1239000.0
11884,460800.0
11885,2087400.0
11886,1801600.0
11887,1163400.0
11888,525000.0
11889,1386000.0
11890,3780000.0
11891,2940000.0
11892,1429000.0
11893,1934100.0
11894,1543500.0
11895,932400.0
11896,8505000.0
11897,1659000.0
11898,1740900.0
11899,514500.0
11900,8477700.0
11901,2952600.0
11902,819000.0
11903,2057000.0
11904,1050000.0
11905,6161400.0
11906,556500.0
11907,1050000.0
11908,2940000.0
11909,3675000.0
11910,9076200.0
11911,5145000.0
11912,2469600.0
11913,672000.0
11914,1731400.0
11915,588000.0
11916,661500.0
11917,2184000.0
11918,627900.0
11919,693000.0
11920,1360100.0
11921,1819600.0
11922,2415000.0
11923,3990000.0
11924,1792400.0
11925,2659600.0
11926,12915000.0
11927,6582400.0
11928,2034900.0
11929,1605300.0
11930,1429000.0
11931,2748900.0
11932,609000.0
11933,1889000.0
11934,6582400.0
11935,577500.0
11936,3704400.0
11937,3260200.0
11938,819000.0
11939,9347100.0
11940,450300.0
11941,630000.0
11942,1366000.0
11943,3769500.0
11944,1459500.0
11945,1365000.0
11946,2192400.0
11947,761200.0
11948,2582000.0
11949,3431400.0
11950,1047900.0
11951,1342800.0
11952,397800.0
11953,501900.0
11954,567000.0
11955,2310000.0
11956,1659000.0
11957,2929500.0
11958,966000.0
11959,743400.0
11960,2705600.0
11961,6554100.0
11962,13524000.0
11963,1260000.0
11964,3255000.0
11965,567000.0
11966,472500.0
11967,1890000.0
11968,1784000.0
11969,932400.0
11970,2551500.0
11971,4756500.0
11972,2520300.0
11973,378000.0
11974,6720000.0
11975,2370900.0
11976,1680000.0
11977,1501500.0
11978,1890000.0
11979,2184400.0
11980,546000.0
11981,1837500.0
11982,4134900.0
11983,1050000.0
11984,522900.0
11985,3608800.0
11986,1239000.0
11987,5670000.0
11988,1545600.0
11989,3032400.0
11990,2013900.0
11991,596400.0
11992,6288300.0
11993,798000.0
11994,787500.0
11995,911400.0
11996,513300.0
11997,1143300.0
11998,1848000.0
11999,1312500.0
12000,4305000.0
12001,399000.0
12002,2047500.0
12003,2780400.0
12004,3151000.0
12005,1627500.0
12006,6905800.0
12007,4011200.0
12008,540800.0
12009,2252200.0
12010,4042500.0
12011,627900.0
12012,1273900.0
12013,577500.0
12014,659400.0
12015,1447700.0
12016,1890000.0
12017,792800.0
12018,577500.0
12019,5859000.0
12020,997500.0
12021,1839600.0
12022,870300.0
12023,1480500.0
12024,3675000.0
12025,1540800.0
12026,6252800.0
12027,911400.0
12028,9825900.0
12029,399000.0
12030,722400.0
12031,519800.0
12032,1700000.0
12033,2094800.0
12034,1689300.0
12035,819000.0
12036,1980600.0
12037,1851700.0
12038,1596000.0
12039,375900.0
12040,4704000.0
12041,1371300.0
12042,450300.0
12043,7106400.0
12044,1851700.0
12045,428400.0
12046,3307500.0
12047,4431000.0
12048,554400.0
12049,8059800.0
12050,12534900.0
12051,6090000.0
12052,722400.0
12053,1155000.0
12054,3150000.0
12055,2097900.0
12056,1830200.0
12057,1628600.0
12058,651000.0
12059,2872800.0
12060,2832700.0
12061,14767900.0
12062,13629000.0
12063,1545600.0
12064,1458300.0
12065,1980600.0
12066,3675000.0
12067,850500.0
12068,372800.0
12069,367500.0
12070,1197000.0
12071,2824500.0
12072,1029000.0
12073,2782500.0
12074,1764000.0
12075,1885800.0
12076,1470000.0
12077,1816500.0
